year,site,strength_gtex,mean_dayl.s_Jan,mean_srad.wm2_Jan,mean_tmax.c_Jan,mean_tmin.c_Jan,mean_vp.pa_Jan,sum_prcp.mm_Jan,mean_dayl.s_Feb,mean_srad.wm2_Feb,mean_tmax.c_Feb,mean_tmin.c_Feb,mean_vp.pa_Feb,sum_prcp.mm_Feb,mean_dayl.s_Mar,mean_srad.wm2_Mar,mean_tmax.c_Mar,mean_tmin.c_Mar,mean_vp.pa_Mar,sum_prcp.mm_Mar,mean_dayl.s_Apr,mean_srad.wm2_Apr,mean_tmax.c_Apr,mean_tmin.c_Apr,mean_vp.pa_Apr,sum_prcp.mm_Apr,mean_dayl.s_May,mean_srad.wm2_May,mean_tmax.c_May,mean_tmin.c_May,mean_vp.pa_May,sum_prcp.mm_May,mean_dayl.s_Jun,mean_srad.wm2_Jun,mean_tmax.c_Jun,mean_tmin.c_Jun,mean_vp.pa_Jun,sum_prcp.mm_Jun,mean_dayl.s_Jul,mean_srad.wm2_Jul,mean_tmax.c_Jul,mean_tmin.c_Jul,mean_vp.pa_Jul,sum_prcp.mm_Jul,mean_dayl.s_Aug,mean_srad.wm2_Aug,mean_tmax.c_Aug,mean_tmin.c_Aug,mean_vp.pa_Aug,sum_prcp.mm_Aug,mean_dayl.s_Sep,mean_srad.wm2_Sep,mean_tmax.c_Sep,mean_tmin.c_Sep,mean_vp.pa_Sep,sum_prcp.mm_Sep,mean_dayl.s_Oct,mean_srad.wm2_Oct,mean_tmax.c_Oct,mean_tmin.c_Oct,mean_vp.pa_Oct,sum_prcp.mm_Oct,mean_dayl.s_Nov,mean_srad.wm2_Nov,mean_tmax.c_Nov,mean_tmin.c_Nov,mean_vp.pa_Nov,sum_prcp.mm_Nov,mean_dayl.s_Dec,mean_srad.wm2_Dec,mean_tmax.c_Dec,mean_tmin.c_Dec,mean_vp.pa_Dec,sum_prcp.mm_Dec
1988,"Dallas, TX",23.2,36389.7,270.5,11.6,-0.4,632.1,14.4,39040,328.7,15.2,2,714.7,37.5,42581.9,378.8,20.5,6.2,933.5,70.3,46290,432.6,25.5,10.6,1173.2,65.5,49363.2,425.1,29.5,15.8,1671.5,73.1,50845.6,410.6,33.3,20.2,2355.9,69.1,50041.8,389.3,35.6,22.9,2783.8,146,47301.3,385,37,23.8,2952.7,12.3,43695.1,358.6,32.4,19.2,2245,81.2,39996.4,324.4,25.1,11.9,1354.9,44.5,36953.1,284.8,21.5,7.2,1063.7,52.9,35548.6,237.5,15.9,3,772,55.3
1988,"El Paso, TX",20,36646.5,317.5,14.8,-1.9,206.6,4.2,39195.1,378.4,18.6,1.1,261.7,5.1,42604.8,462,22.4,3.1,278.1,0,46175.1,500.6,26.7,7.2,373.7,5.7,49131.5,514,31.6,12.5,549.6,1.6,50555.9,506,35.3,17.4,759.2,2.4,49783.7,458.5,34.9,19.6,976.8,63,47148.4,383.8,32.4,19.1,1721.9,88.6,43676.8,452.7,31.6,13.8,1445.1,7.6,40115.5,369.1,28.6,10.4,1131.4,8.4,37188,330.2,21.7,2.6,570.9,1.7,35838.6,283.5,14.3,-1.9,232.3,5
1988,"Jackson, TN",23.5,35595.9,236.4,6,-3.9,511.7,107.6,38562.2,311.7,9.8,-2.8,546.4,98.5,42511.5,339.2,16.6,3.3,816,101.1,46643.5,420.1,22.7,7.9,1100.4,61.5,50078.5,434.7,27.9,11.8,1389,74.5,51742.1,446.2,32.7,16.3,1724.7,7.3,50839.3,332.8,31.4,20.5,2359.1,241.3,47772.3,395.6,33.1,20.7,2479.2,40,43751.5,339.1,28.4,16.2,1880.4,212.8,39629.7,320.7,19.4,6.3,992.6,86.9,36227.7,234.5,17,4.2,856,246.9,34651.4,222.7,11.6,-1.1,596.4,177
1988,"Lubbock, TX",21.8,36157.8,297,9,-4.8,213.5,7.5,38900.2,363.6,14.3,-3.1,232,11.4,42561.3,429.8,19.6,-0.2,277.1,39.1,46393.5,458.9,23.7,5.5,493.7,25.7,49572.3,440.4,27.6,11.7,888.5,74.9,51107.3,459.8,32.4,16.8,1392.8,35.3,50274.7,419.5,31.9,18.8,1981.5,65.8,47439.1,418.3,32.9,18.5,1891.9,32.5,43711.7,402.2,28.9,13.7,1522.8,78.1,39889.1,366.3,24.8,8,1005,0.5,36741.1,304.4,19.8,1.6,702.4,3.5,35286.7,260.8,13,-3,343,10.4
1988,"Maricopa, AZ",22,36297.5,290.6,18.4,2.5,490.4,11.1,38984.4,370.7,23.6,5.3,365.6,5.1,42573.7,449.4,26.6,6.2,354.3,4,46331.1,448.5,29.5,11,511.5,34.9,49446.3,522,34.9,14.6,645,0,50949.6,491.5,40.8,21.1,991.3,0,50134.3,451.5,41.4,25.5,1284.3,14.5,47356.1,446,39.4,24.4,1189.8,30.8,43701.7,467.2,37,18.1,818.9,0,39953.7,334.1,33.9,16.4,1307.8,54.8,36868.8,297,24.2,6.5,916.5,12.2,35444.5,268.6,19.5,2.1,684.1,0.6
1988,"Pecos, TX",21.5,36735.7,314.8,14.6,-3.4,206.6,0,39249,379.3,19.5,-0.2,238.2,3.2,42612.8,478.2,24.5,2,258,21.1,46135.2,504,28.8,7.7,385.7,0,49051,501.4,32.2,13.4,582.6,5.9,50455.2,486.2,35.2,18.3,803.5,6.2,49694,451.4,35.3,20,1602.6,129.5,47095.3,428.7,35.1,19.9,1988.3,12,43670.4,416.8,32.6,14.9,1633.6,46,40156.9,393,28.7,9.9,838.6,0,37269.6,343.1,24.4,3,516.9,0,35939.3,296.7,17.1,-2,268.6,8.2
1988,"Safford, AZ",19.7,36359,294.4,14.6,-1.1,384.5,15.6,39021.5,366.2,19,1.7,447.5,22.5,42579.2,457.1,22.3,2.4,310.8,0,46303.7,441.4,25.2,7.3,486.1,39.8,49390.8,513.3,30.9,11.9,560.4,0,50880.2,489.8,36.5,18,817.2,5.4,50072.5,460.6,36.5,21.1,968.8,18.6,47319.5,398.9,33.5,20.1,1360.6,80.6,43697.3,437.6,32.2,14.1,1354.1,32.3,39982.2,336.3,29.1,12.4,1407.1,20.7,36925.1,312.3,21,2.6,711,11.5,35514,264.3,14.4,-1.1,484.6,9.3
1988,"Shafter, CA",22.7,35628.9,247.6,14.8,2.7,711.5,29.5,38582,332,20.3,4.1,694.8,16.6,42514.4,415.2,23.3,6.5,642,5,46628.9,399.9,25,9.7,651.2,62.9,50048.9,506.3,29,11.8,738.3,0.5,51704.8,480.3,32.4,15.6,730.3,3.4,50806.2,484.1,38.3,20.7,949.9,0,47752.8,468.2,35.4,18.6,823.1,0,43749.2,430.5,33.4,15.7,688.6,0,39644.9,351.7,29.4,12.3,530.6,0,36257.8,255.2,19.3,6,402.3,9.7,34688.7,220.2,14.2,2,447.8,31.4
1988,"Stoneville, MS",24.2,36204.6,252.7,8.7,-1.3,594,51.2,38928.4,311.5,13,1.3,716.4,61.1,42565.4,350.8,18.5,6.2,991,181.8,46372.6,427.7,24.7,10.9,1332.5,59.8,49530.1,438.8,29.8,14.8,1701.3,16.4,51054.5,425.3,33.6,19.4,2058.1,20.3,50227.7,375.3,32.8,22.3,1910.8,89.5,47411.3,400.9,33.9,22.4,2382.9,49.3,43708.3,342.4,30.2,19.3,2274.2,141.1,39910.7,316.9,21.5,10.2,1267.9,108.2,36783.9,268.3,19.8,7.1,1048.6,131.4,35339.5,227.4,13.9,2.1,741.5,146.7
1988,"Tifton, GA",21.8,36735.7,263.3,12.8,1.5,726.3,150.1,39249,343.4,16.9,2.9,800,154.6,42612.8,382.7,21.5,7.1,1045.9,156,46135.2,410.1,26.1,12,1437.7,122.9,49051,453.5,29.4,14.1,1627.6,44.3,50455.2,408.2,32.7,18.5,2130,60.8,49694,391.3,33.3,20.9,2426.3,78.4,47095.3,379.1,33.5,21.5,2499.3,93.6,43670.4,346.9,30.1,19.4,2262.3,165.3,40156.9,360.1,24.6,10.3,1304.8,61.2,37269.6,272.4,22.5,9.1,1185.5,27.6,35939.3,277,18.1,2.4,754.7,27.1
1988,"University Park, NM",21.2,36511.3,311.3,13.5,-3.1,251.4,2,39113.4,369.1,17.9,0,283.3,20,42592.7,465.4,21.5,1.1,249.3,2.1,46235.6,492.2,25.6,5.4,331.7,8.4,49253.5,512.8,30.4,11.1,497.3,4,50708.4,502,34.5,16.5,713.1,4.2,49919.5,468.9,34.5,18.8,830.5,38.7,47228.9,402.5,31.8,18.5,1324.2,73.7,43686.5,455.3,30.8,12.5,1226,23.4,40052.8,366.1,27.8,9.3,1092.7,24.5,37064.3,330.3,21.2,1.2,630,2.1,35686,274,13.4,-3,385.7,14.4
1988,"Weslaco, TX",22.4,38022.3,297.6,16.9,7.7,961.3,64.6,40029.1,335.9,20.9,10.4,1202,47.5,42728.2,401.7,25.6,13.6,1480.1,28.5,45556.9,450.3,29.7,17.3,1417,8.9,47889.1,457.9,31.5,20.5,1044.8,17.5,49006.5,474.8,34.3,22.2,1220.1,42.6,48401.4,436.4,36,24.4,1743.5,30.2,46326.2,383.8,35,24.2,2322.5,93.6,43578,371,32.5,22,2575.2,149.3,40756.7,369.3,30.9,18.5,2143,25,38447.6,311,28.2,15.8,1859,0.6,37389.1,299.3,23.4,11,1023.6,1.2
1989,"Artesia, NM",27.2,36359,306.3,16,-3.3,205.6,5.6,38964.9,353.4,15.4,-1.6,236.3,17.5,42455.3,471.7,24.3,2.9,281.7,4.9,46186.9,502.2,28.6,7.7,393.9,0,49309.4,504.1,33.3,13.3,582,6.1,50866.6,490.3,34.7,16.7,720.9,25.9,50133.8,467.2,35.3,19.2,849.5,13.3,47428.3,434.8,33.7,18.6,1345.2,91.3,43821.4,440.2,30,12.8,1311.6,22.4,40098.2,389.1,27.1,6.6,915,0,37004.9,312.1,20.6,0.8,514.9,0,35526.5,282.7,12.2,-6.4,189.9,3.3
1989,"Beeville, TX",28.7,37494.3,281.3,20.7,10,1238.4,68.4,39661.1,345.6,17.9,7.6,1105.8,4.3,42577,430.9,25.3,10.5,993,8.8,45697.3,417.5,28.5,15.4,1059.3,50.2,48298.6,449.2,34,22.3,1356.6,18.4,49589.4,430.2,34.6,22.8,1761.6,61,48982.6,459.3,36.4,23.2,1971.2,5.5,46733.1,438.3,35.9,23,1758,16.5,43719.8,415.1,33.5,19.5,1622,36.1,40606.8,370,30.1,15.7,1128.1,11.7,38030.2,273.9,24.1,13,1248.1,40,36804.8,299.1,14.5,1.4,704.9,33
1989,"Belle Mina, AL",30.4,35872.6,230,13.8,1.8,712.9,205.1,38667.9,259.6,11.2,1.1,739.5,196.8,42403.5,360.4,18.9,6,979.8,164.1,46395.6,422.2,22.3,7.6,1116.7,95.4,49741.9,400.9,25.3,12.6,1518.8,98.8,51414.7,328.6,28.4,18.5,2150.6,388.2,50627.1,377,30.7,20.4,2394.3,183.5,47724.9,396.2,31.5,18.9,2216.2,102.6,43864.6,318.2,26.7,16.3,1899.7,169.2,39881.5,357.4,23.1,8,1126,69.9,36566.2,243.8,17,3.7,851.8,125.3,34977.8,232.4,6.2,-5.3,463.3,122.4
1989,"Bossier City, LA",27.9,36450.6,246.3,16.1,4.4,876.3,190.9,39020.9,265.8,12.2,2.2,779.7,132.6,42465.1,371.4,19.8,6.9,1072.1,108.9,46147.6,412.7,25,11.2,1398.8,52.6,49227.9,377.5,28.4,16.9,1993.5,260.9,50763.4,354.9,29.3,19.7,2319.7,371.3,50040.9,390.7,32,21.5,2570.3,113.5,47372.3,396.6,32.7,20.9,2506.3,29.2,43813.2,370.7,28.6,16.7,1989.7,33.8,40139.1,353,26.4,10.6,1232.1,36,37087.6,264.7,21.1,7.2,1078.2,72,35629.8,243.7,10.9,-3,536.6,83.9
1989,"Chickasha, OK",31,35759.6,257.7,13.2,-0.6,493.5,47,38599,268.3,6.2,-4.1,466.1,66.2,42391.5,417.4,19,3.4,818.9,39.2,46443.9,425.8,24.5,10.7,1220.9,3.6,49842.3,386.6,27.6,15.1,1689.2,202.9,51542.2,410,29.6,17.3,1985.5,264.9,50741.7,409.9,33.2,20.4,2424.8,49,47793.7,384.2,32.3,20.7,2476.6,57.9,43874.6,383.6,27.7,14,1713.8,169.2,39831.2,322.5,25.8,10.3,1320.3,54.4,36464.3,289.4,19.3,3,804.7,0,34850.2,250.3,7.6,-7.5,370.4,2.3
1989,"Clarkdale, LA",27.9,35678.1,325.1,5.4,-10.4,292,39.7,38549.3,402.3,8.3,-6.8,380.1,24.1,42382.8,445.1,15.3,-2.2,501.6,67.1,46478.8,527,21.4,-0.9,382.2,0,49914.7,487,21.9,3.3,473.1,32.2,51634.2,555.9,27.3,6.3,402,0,50824.4,449.8,29.5,11.2,625,87,47843.2,485.8,26.9,8.7,884.1,65.5,43881.8,461.2,24.9,5,814.4,0,39795,365.1,18.3,-0.2,617.7,19.5,36390.8,311.7,13.4,-4.9,282.5,0,34758.1,286.4,10.2,-8.7,144.9,54.4
1989,"College Station, TX",29.5,36941.2,257.4,17.7,7.2,1057.3,183.8,39321.4,315.3,13.8,4.3,921.9,31.9,42517.6,388.2,21.8,9,1258.6,116.7,45936.3,405,26,14.1,1666.1,30.4,48791.3,387.5,30,19.6,2285.2,103.8,50211.3,362.3,30.9,21,2502.9,110.2,49543.5,420.9,33.1,22.1,2674.6,58.1,47072.3,409.4,33.3,21.8,2630.2,55.3,43769.4,407.9,31.4,17.4,2037,24.3,40358.6,333.9,27.9,13.6,1541.9,71.9,37530.4,254.7,21.8,10.4,1330.6,45.6,36182.3,273.7,12.3,-0.9,632.1,18.7
1989,"Dallas, TX",30.2,36389.7,260.2,15.7,3.7,811,78.2,38983.6,289,10.5,0.3,670.9,105.2,42458.6,388.4,20.1,6.8,1079.4,126.2,46173.8,416.9,25.5,12.6,1514.9,50.3,49282.1,380.7,28.7,17.8,2075.5,306.5,50832.1,396.2,30.5,19.3,2259.4,272.3,50102.7,396.7,33.3,22,2659.5,90.8,47409.6,395.1,33.3,21.4,2566.1,86.3,43818.7,381.3,29.6,16.9,2019.6,76.6,40111.9,329.9,27.6,13.1,1570.5,62.7,37032.5,273.6,21.3,7.8,1118.3,15.8,35561,261.1,10.8,-3.1,524.6,11.6
1989,"El Paso, TX",27.9,36646.5,321.7,15.7,-2.6,193.2,0,39140.8,356.8,19.4,2.6,302.2,22.2,42486,456.7,25.2,5.4,343.9,14.9,46063.3,519.8,30.7,9.8,452.6,0,49053.6,511.4,33.8,13.4,583.4,8.3,50542.8,516.7,37.4,17.6,774.8,0,49842.2,444.8,35.8,20.3,913.7,22.6,47252.6,454.4,33.5,19.1,935.8,42.2,43795.7,467.2,31.7,15,878,5.4,40226.7,402.2,27.4,8.1,684.9,0,37264.4,327,21.4,2.6,357.3,0,35850.5,290.8,14.4,-3.2,209.4,7.7
1989,"Florence, SC",27.8,36000.3,244.1,15.8,2.6,758.5,53.1,38745.8,267.8,15.9,3,818.8,74.7,42417.1,351.6,19.2,6.4,1010.6,159.3,46340.9,398.4,23.3,9,1203.4,175,49628.4,436.1,27.3,12.6,1503.7,103,51270.8,347.6,31.8,20.1,2347.2,138.6,50497.6,371.4,32.1,21,2495.4,125.4,47647.1,350.1,30.6,20.4,2405.9,138.8,43853.3,350.7,28.5,17.7,2058.1,187.7,39938.3,339.3,24.7,10.9,1369.4,95.4,36681.3,267.8,20,5.7,977.7,66.2,35121.9,226.4,9.8,-2.8,521.1,141.8
1989,"Jackson, TN",28.8,35595.9,226.6,13,1.4,694.6,231.5,38499.3,244.4,7.3,-1.8,573.9,263.1,42374.1,351.4,17,4.5,903.5,170.9,46513.9,408.8,22.2,8.3,1176.5,77.3,49987.7,397.3,25.3,12.8,1542,103.3,51726.9,342,28.7,18.6,2167.2,205.9,50907.7,377.5,30.9,20.5,2426.1,170.3,47893.2,406.4,31.9,19.2,2270.9,37.1,43889.1,318.9,26.1,15.5,1814.5,172.5,39758.5,341.2,23.3,8.6,1155.6,47.2,36316.8,235.6,16.6,3.7,864.2,86.3,34665.4,227.8,4.5,-6.7,421.1,63.4
1989,"Lamesa, TX",29.2,36389.7,300.7,16,-1.2,236.4,6.6,38983.6,324.5,12.1,-2.2,307.1,28.8,42458.6,461.1,22.8,2.9,361.7,12.2,46173.8,478.1,27.5,9,482.8,2,49282.1,486.8,32.1,14.5,657.6,31.5,50832.1,460.8,31.8,16.4,1034.7,52.7,50102.7,458.9,34.8,19.5,1385.2,25.5,47409.6,435.9,33,18.6,1592,31.5,43818.7,427.7,28.9,13.2,1127.2,84.9,40111.9,368.2,26.9,9.1,1130.4,0,37032.5,308,20.2,2,692.2,0,35561,260.2,10.7,-5.5,315.2,10
1989,"Lubbock, TX",28.9,36157.8,292.8,15.4,-2.1,232.4,12.1,38841.9,306.4,9.8,-3.4,303.8,23.6,42433.8,451.2,22,2,349.6,15.2,46273.3,473.7,26.5,8.1,466.2,0,49488.4,482.1,30.6,13.4,605.8,20.7,51093.3,430.3,30,15.7,1325.3,106.2,50337.9,454.6,34,18.7,1660.1,8.3,47551.1,401.1,31.9,18.2,1962.3,86.6,43839.3,413.8,27.6,12.4,1421.3,91.7,40008.4,364.3,26.2,8.2,1123.4,0,36823.3,304.5,19.4,0.6,658.9,0,35299.5,263.4,9.5,-6.8,289.4,9
1989,"Pecos, TX",27.7,36735.7,309.7,17.9,-0.6,250.6,5.8,39195.5,358.5,17.3,0.2,345.2,50,42495.6,471.1,25.8,4.5,428.2,3,46024.9,496.7,30.6,10.5,526.7,0.9,48974.2,505.1,35,15.3,684,8.2,50442.4,497.5,36,18.5,815.4,0,49751.8,481.8,37,20.9,951.2,0,47198,471.4,35.3,20,900.4,35.4,43787.8,446.3,31.2,14.4,969,64.1,40266.6,385.4,28.8,9.5,1018.7,0,37344.9,316.8,22.2,3,699.1,0,35951,294,13.9,-4.1,300.6,0.6
1989,"Portageville, MO",30.4,35362.3,228.4,11.4,0.2,635.9,135.9,38357.2,246.9,5.3,-3.9,493.3,286.1,42349.4,346.7,14.4,3,815.2,184.5,46613.6,409.9,21.4,8.2,1156.6,89.2,50195.1,418.6,25.8,12.3,1499.1,77.1,51990.5,362,29,18.2,2116.2,191.7,51144.7,389.1,31.5,20.4,2408,51.1,48035.1,399.3,32.2,19.1,2263,48.8,43909.7,343.7,26.4,14.7,1730.2,68.6,39655,325.4,23.2,8.4,1125.3,69.8,36106.3,228.9,16.1,3.2,826.9,42.2,34401.4,223.1,3.6,-8,378.7,47.2
1989,"Poston, AZ",34,36047.8,272.4,17.7,4,539.8,35.3,38774.7,360.7,22.3,6.3,453.5,0,42422.1,416.4,29.1,11.4,530.5,0,46320.5,468.9,34.9,16.5,715.9,0,49586.1,477.8,36.1,18.8,833.7,0,51217.2,492.2,41,23,1100.4,0,50449.4,442.8,44.1,27.4,1450.2,5.9,47618.1,453.4,41,25.7,1306.7,0,43849.1,435.5,39.3,21.5,1007.8,0,39959.4,351.1,32,15.3,670.5,3.2,36724.1,297.6,26,9.3,450.7,0,35175.5,266.9,20.5,3.9,318,0
1989,"Safford, AZ",32.3,36359,289,15.1,-0.4,349.5,32.2,38964.9,375,19.8,3,383.1,0,42455.3,449.5,25.6,5.8,369.3,5,46186.9,504.4,30.9,10.4,470,0,49309.4,510.8,33.1,13,563.9,5.7,50866.6,513.6,37,17.4,760.5,0,50133.8,446.5,37.5,21.7,1002.8,12,47428.3,468,35.4,20.4,922.9,12.3,43821.4,461,34.2,16.6,722.1,4.9,40098.2,356.9,26.6,10,796.3,39,37004.9,316,21.8,3.4,546.9,0,35526.5,278.5,15.5,-2,404.2,8.6
1989,"Saint Joseph, LA",28,36601.6,248.7,17.3,5.7,950.1,153.5,39113.3,280.1,13.4,3.8,890.7,74.3,42481.2,363.3,20.1,8.5,1187.9,144.7,46082.6,439.7,24.9,10.7,1341.5,48.6,49093.5,387.3,28.4,16.9,1987.4,139.9,50593.4,362.5,30.2,20.4,2413.5,283,49887.8,356,31.3,21.8,2616.8,211.2,47280,420.8,32.8,21,2513.9,3.2,43799.8,356.3,28.9,17.9,2112.9,24,40206.6,379.3,26.4,11,1034.8,0,37223.9,262.8,21.5,7.8,953.7,91.4,35799.9,228.7,10.6,-1.5,605.2,134
1989,"Shafter, CA",27.8,35628.9,263.7,13.9,0.5,308.4,6.5,38519.4,301.9,16.3,4.2,491,32.4,42377.6,406.6,22.6,8.1,541.9,17.6,46499.8,471.6,28.4,11.6,549.3,0,49958.4,488.7,29.3,12.7,556.4,8,51689.7,496.7,33.6,16.2,696.6,0,50874.3,493.4,37,18.8,835.2,0,47873.2,472,34.8,17.2,748.4,0,43886.2,410.4,32.2,15.1,648.8,11.2,39773.2,354.8,27,10.6,478.9,2.3,36346.4,289.2,21.5,4.9,331,0,34702.6,238.8,14.7,0,302,0
1989,"Tifton, GA",25.7,36735.7,279.7,20.5,6,962.9,29.3,39195.5,304.9,19.4,5.8,999.4,94.6,42495.6,366.1,22.7,9.7,1250.4,96,46024.9,428.5,25.6,11,1360.5,90,48974.2,428.2,28.9,15.4,1798,60.3,50442.4,357.1,32,20.6,2414.8,230.8,49751.8,361.3,32.3,21.6,2577.1,174.6,47198,392.7,32.8,21.2,2531.2,46.5,43787.8,354.1,29.7,18.8,2182.7,47.5,40266.6,360.3,26.3,12.6,1530.5,80.8,37344.9,283,21.9,7.6,1092,70.5,35951,243,13.1,-0,639.6,174.3
1989,"University Park, NM",28.4,36511.3,317.3,14.8,-3.7,207.4,5.7,39058,355.9,18.2,1.3,342.9,18.3,42471.6,457.8,24.4,4,350.7,16.3,46121.5,521.3,29.7,8.2,403,0,49173.9,513.8,32.7,12.1,531.5,9.9,50695.1,521.7,36.5,16.3,713.4,0,49979.4,441.5,35.5,19.9,889.5,33.8,47335.2,440.7,32.9,18.5,1011.8,57.5,43807.8,460.6,31.3,14.1,1110.2,3.5,40166.2,397.9,26.8,6.7,794,3.2,37142.3,328.2,20.8,0.9,383.8,0.9,35698.1,290.9,14.2,-4.8,189.5,22.8
1989,"W Side Field Station, CA",28.4,35379.2,256,13.3,0.7,321.3,4.6,38367.5,289,15.3,4.2,520.4,30.3,42351.2,402.7,21.4,8.3,491.8,13.4,46606.4,466.8,27.2,11,501.1,0,50180.1,488.5,28.2,12.1,529.6,3.6,51971.5,494.2,32.5,15.3,653.1,0,51127.6,496.4,35.6,17,738.3,0,48024.9,465.9,33.5,16,687.5,0,43908.3,402.4,31.2,14.5,620.6,21.4,39662.4,343.7,26.3,10.4,499.8,2.8,36121.5,276.7,21.6,5.3,420.6,6.9,34420.5,220.3,13.9,0.6,457.2,0
1990,"Altus, OK",29.6,35872.6,271.5,15.8,-0.9,586.9,48.7,38667.9,296.2,16,0.8,619.6,77.2,42403.5,345.1,18.1,5.2,921.2,84.1,46395.6,409.1,22.7,8.9,1174.5,98.3,49741.9,446.3,28.4,13.9,1638.4,131.5,51414.7,409.7,36.1,21.5,2589.3,25.1,50627.1,379.8,33.9,20.3,2404.6,124.7,47724.9,410.6,34.3,20.3,2380.1,84.3,43864.6,352.6,31.7,17.8,2073.6,42.7,39881.5,362.2,24.8,8.2,1137.4,23.8,36566.2,258.4,19.4,4.9,906.5,74.8,34977.8,236,9.1,-4.7,465.1,18.8
1990,"Artesia, NM",28.8,36359,315.7,16.3,-4.1,189.2,9.3,38964.9,369.7,18.3,-2,208.7,1.9,42455.3,403.4,20.7,3,284.7,17,46186.9,477.6,25.3,8.4,427,15.5,49309.4,509.7,30.1,12.5,571.6,4,50866.6,508.8,38.4,19.6,879.4,0,50133.8,421.9,32.7,19.2,865.9,50.7,47428.3,458.7,32.1,16.7,1182.9,59.4,43821.4,364.2,29.8,16,1617.4,54.9,40098.2,404.6,26.7,6.9,1011.5,13.2,37004.9,295.9,20.4,2.3,726.8,14.5,35526.5,273.5,14.6,-3.5,461.9,3.5
1990,"Auburn, AL",28.3,36420.2,254.7,16.2,3,806.2,160.9,39002.3,290.8,18.8,5.7,957.5,149.5,42461.8,383.6,21.5,7.1,1041.5,231.4,46160.6,439,23.8,8.4,1140.2,106,49255,415.5,27.2,13.8,1608.8,86,50797.7,431.3,32.5,18.3,2085.7,33.7,50071.7,380.2,32.6,20.1,2339.8,108.1,47390.9,416.2,33.9,20,2253.6,36.7,43815.9,386.7,32.3,16.9,1955.7,57,40125.5,330.6,25.9,10.8,1368.1,62.3,37060.1,291.3,21.6,5.4,918.2,53.8,35595.4,223,16.5,3.9,873.7,104.5
1990,"Beeville, TX",32.5,37494.3,291.9,21.4,9.3,1155.2,29.9,39661.1,335.5,23.1,10.6,1036.7,63,42577,364.6,23.4,12.8,1475.8,73.6,45697.3,399.1,26.9,16.7,1930.8,158.5,48298.6,399.2,31.4,21.4,2597.9,35.1,49589.4,423.3,36.5,23.8,2948.1,12.3,48982.6,357.9,34,22.8,2653,327.2,46733.1,424.7,35.4,23.2,2837.9,4.7,43719.8,359.7,33.1,21.4,2566,75.1,40606.8,377.7,29.2,14.2,1657.8,30.7,38030.2,270.7,25.1,12.8,1527.1,44.4,36804.8,286.2,20,6.6,1043.7,10.4
1990,"Bossier City, LA",30,36450.6,245.9,16.8,4.2,868.5,259.6,39020.9,307.2,19.5,6,971,200.4,42465.1,339.8,20.4,8.7,1200.9,141.5,46147.6,423.6,24.7,11.1,1379.8,113.1,49227.9,385.8,27.3,16.1,1867.7,219.5,50763.4,423,33.3,21.3,2550.7,83.6,50040.9,391.9,33.3,21.1,2521.5,94.5,47372.3,411.5,34.8,20.8,2479.2,61.9,43813.2,348.2,32.5,19.2,2279.6,72,40139.1,355.6,25.6,9.4,1264.5,88.4,37087.6,262.7,21.8,6.9,1047.7,197,35629.8,219.9,14.6,1.8,753.8,123.3
1990,"Clarkdale, LA",30.3,35678.1,328.9,6.3,-9.9,302.7,76.4,38549.3,419.1,7.6,-9,327.7,77,42382.8,502.3,12.9,-4.2,454.5,59.4,46478.8,538.4,17,0.3,593.2,65.8,49914.7,557.5,20.7,2,590.7,12.8,51634.2,542,29.6,7.8,644.5,0,50824.4,431.5,28.5,10.7,1033.7,198,47843.2,443.3,26.8,8.5,1109.2,80.4,43881.8,389.1,24.3,7.6,1058.2,129.5,39795,394.9,19.8,0.1,628.4,3.3,36390.8,292.6,12.4,-5,435.7,24.7,34758.1,277,5.2,-11.6,278.7,56
1990,"Dallas, TX",30.8,36389.7,260.2,17.6,4.2,855.6,171.9,38983.6,304.1,18.3,5.6,931.4,82.9,42458.6,324.9,19.2,9.1,1217,142.3,46173.8,387.9,23.2,12,1445.7,222,49282.1,405.5,28.4,17,1988.9,231.3,50832.1,401.3,34.1,22.5,2742.4,62.2,50102.7,401.7,34.2,21.8,2636.3,34.9,47409.6,402.7,35.6,22.7,2723,60.3,43818.7,348,32.5,20.7,2218.1,33.1,40111.9,357.2,26.4,11.9,1427.8,47.8,37032.5,250.9,21.9,9.4,1238.8,139.9,35561,239.7,12.7,0.9,711.4,44
1990,"El Paso, TX",29.9,36646.5,320.3,15.9,-3.1,181.8,2.6,39140.8,375.7,17.6,-1,211.2,0.7,42486,436.3,22.5,4.8,313.6,9.2,46063.3,493.4,27.8,10.1,455.7,10.9,49053.6,513.5,31.3,13.3,578.4,6.5,50542.8,492.5,38.8,21,967.9,0,49842.2,435.6,33.6,19.8,918.1,63.2,47252.6,448.4,31.9,17.9,1381.4,58.4,43795.7,385.4,30,16.3,1680,82,40226.7,399.9,26.4,8.6,1140.1,5,37264.4,295.9,19.7,3.6,802.1,8.3,35850.5,274.7,14.6,-0.9,549.5,2.5
